adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,belongs_to_collection,budget,genres,homepage,imdb_id,origin_country,production_companies,production_countries,revenue,runtime,spoken_languages,status,tagline,is_marvel
False,/tQN9JEQ4N4aqej7O6AkQtt0dLpt.jpg,"[28, 53, 80]",51497,en,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",1.2891,/gEfQjjQwY7fh5bI4GlG0RrBu7Pz.jpg,2011-04-20,Fast Five,False,7.24,8719,The Fast and the Furious Collection,125000000,"['Action', 'Thriller', 'Crime']",https://www.uphe.com/movies/fast-five,tt1596343,['US'],"['Original Film', 'Universal Pictures', 'One Race']",['United States of America'],626100000,131,"['English', 'Spanish', 'Portuguese', 'Italian']",Released,Get the fifth gear.,false
False,/aGmsekNU5cMOkJMpbdRutkvmVMl.jpg,[35],45243,en,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",6.6034,/cKZu0Fdkj7dmwbfMpgDqVVCkLJQ.jpg,2011-05-25,The Hangover Part II,False,6.5,11106,The Hangover Collection,80000000,['Comedy'],http://hangoverpart2.warnerbros.com/,tt1411697,['US'],"['Legendary Pictures', 'Green Hat Films', 'Warner Bros. Pictures']",['United States of America'],586764305,102,"['English', 'Thai']",Released,The Wolfpack Is Back,false
False,/iYLimHUF0C0R61v1ofg79SUIja9.jpg,"[16, 10751, 12, 35, 14]",41513,en,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",5.5365,/vRhnslP2gW0QDym7BsMeSuioUfK.jpg,2011-07-29,The Smurfs,False,5.759,3952,The Smurfs (Theatrical) Collection,110000000,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",http://www.smurfhappens.com/,tt0472181,['US'],"['Columbia Pictures', 'Sony Pictures Animation', 'The Kerner Entertainment Company']","['United States of America', 'Belgium']",563749323,103,['English'],Released,Smurf happens.,false
False,/4BS8tgBNWg2jPiDlBwM2iJe1xB7.jpg,"[16, 10751, 12, 35]",49013,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,11.8652,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,2011-06-11,Cars 2,False,6.172,8352,Cars Collection,200000000,"['Animation', 'Family', 'Adventure', 'Comedy']",http://www.disney.go.com/cars/,tt1216475,['US'],"['Pixar', 'Walt Disney Pictures']",['United States of America'],559852396,106,"['English', 'French', 'German', 'Italian', 'Japanese']",Released,The Mission Begins.,false
False,/pGFQCp12a8andfPlpnmXz44IIvY.jpg,"[878, 28, 12]",24428,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",50.5441,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,2012-04-25,The Avengers,False,7.951,36091,The Avengers Collection,220000000,"['Science Fiction', 'Action', 'Adventure']",https://www.marvel.com/movies/the-avengers,tt0848228,['US'],['Marvel Studios'],['United States of America'],1518815515,143,"['English', 'Hindi', 'Russian']",Released,Some assembly required.,true
False,/qB2eFmGEh5YCzhXUpz7As2PaDCh.jpg,"[28, 12, 53]",37724,en,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",8.9258,/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,2012-10-24,Skyfall,False,7.257,15919,James Bond Collection,200000000,"['Action', 'Adventure', 'Thriller']",https://mgm.com/movies/skyfall,tt1074638,['GB'],"['Metro-Goldwyn-Mayer', 'EON Productions', 'Columbia Pictures']","['United Kingdom', 'United States of America']",1108594176,143,['English'],Released,Think on your sins.,false
False,/y2DB71C4nyIdMrANijz8mzvQtk6.jpg,"[28, 80, 18, 53]",49026,en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",14.7193,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,2012-07-17,The Dark Knight Rises,False,7.791,24020,The Dark Knight Collection,250000000,"['Action', 'Crime', 'Drama', 'Thriller']",http://www.thedarkknightrises.com/,tt1345836,"['GB', 'US']","['Syncopy', 'Legendary Pictures', 'Warner Bros. Pictures', 'DC']","['United Kingdom', 'United States of America']",1081041287,165,['English'],Released,The legend ends.,false
False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,"[12, 14, 28]",49051,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",17.5154,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,2012-12-12,The Hobbit: An Unexpected Journey,False,7.367,19333,The Hobbit Collection,250000000,"['Adventure', 'Fantasy', 'Action']",http://www.thehobbit.com/,tt0903624,['US'],"['New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films']","['New Zealand', 'United States of America']",1021103568,169,['English'],Released,From the smallest beginnings come the greatest legends.,false
False,/liiPM38H376CDqxJ7VeQjan5YUy.jpg,"[16, 35, 12, 10751]",57800,en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",6.4497,/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,2012-06-27,Ice Age: Continental Drift,False,6.382,7995,Ice Age Collection,95000000,"['Animation', 'Comedy', 'Adventure', 'Family']",http://www.iceagemovies.com/films/ice-age-continental-drift,tt1667889,['US'],"['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",['United States of America'],877244782,88,['English'],Released,The end of the world is just the tip of the iceberg.,false
False,/qkl57wzSFrpi2sRpoc2mZJbMuLP.jpg,"[12, 14, 18, 10749]",50620,en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",8.3255,/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,False,6.458,9282,The Twilight Collection,120000000,"['Adventure', 'Fantasy', 'Drama', 'Romance']",,tt1673434,['US'],"['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment']",['United States of America'],829747654,115,['English'],Released,The epic finale that will live forever.,false
False,/HVcza6tJtWFrLriuh3Ano4Vt46.jpg,"[28, 12, 878]",1930,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",15.874,/jexoNYnPd6vVrmygwF6QZmWPFdu.jpg,2012-06-23,The Amazing Spider-Man,False,6.727,18264,The Amazing Spider-Man Collection,215000000,"['Action', 'Adventure', 'Science Fiction']",https://www.sonypictures.com/movies/theamazingspiderman,tt0948470,['US'],"['Marvel Entertainment', 'Laura Ziskin Productions', 'Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions']",['United States of America'],757930663,136,['English'],Released,The untold story begins.,false
False,/hfdds27YL5nTAhiOtjfNNxD3bJe.jpg,"[16, 10751, 35, 12]",80321,en,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",5.8838,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,2012-06-06,Madagascar 3: Europe's Most Wanted,False,6.626,6466,Madagascar Collection,145000000,"['Animation', 'Family', 'Comedy', 'Adventure']",,tt1277953,['US'],"['DreamWorks Animation', 'Pacific Data Images']",['United States of America'],746921274,93,['English'],Released,They have one shot to get back home.,false
False,/3sndNmvdF0R8AeyCmVoNv8LKtNy.jpg,"[878, 12, 28, 53]",70160,en,The Hunger Games,"In a dystopian society where the Capitol forces each district to send two young tributes to fight to the death in a televised spectacle, a girl volunteers to take her sister’s place, setting the stage for a struggle of survival and defiance.",7.7471,/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg,2012-03-12,The Hunger Games,False,7.221,23028,The Hunger Games Collection,75000000,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",https://hungergames.movie/,tt1392170,['US'],"['Lionsgate', 'Color Force']",['United States of America'],694000000,142,['English'],Released,The world will be watching.,false
False,/5AhpUb8CAP0jZ4Wrn7AsRUYjZxB.jpg,"[28, 35, 878]",41154,en,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",7.5131,/90DdoEStzeObs96fsYf4GG544iN.jpg,2012-05-23,Men in Black 3,False,6.539,10828,Men in Black Collection,225000000,"['Action', 'Comedy', 'Science Fiction']",http://www.sonypictures.com/movies/meninblack3/,tt1409024,['US'],"['Columbia Pictures', 'Hemisphere Media Capital', 'Amblin Entertainment', 'Parkes+MacDonald Image Nation', 'Image Nation Abu Dhabi']","['United Arab Emirates', 'United States of America']",654213485,106,['English'],Released,Back in time.,false
False,/rj58WQ9ImI0mYDptXdM7euX1Wjt.jpg,"[16, 10751, 12, 14]",109445,en,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",15.6869,/kgwjIb2JDHRhNk13lmSxiClFjVk.jpg,2013-11-20,Frozen,False,7.248,17367,Frozen Collection,150000000,"['Animation', 'Family', 'Adventure', 'Fantasy']",http://movies.disney.com/frozen,tt2294629,['US'],['Walt Disney Animation Studios'],['United States of America'],1274219009,102,['English'],Released,Who will save the day? The ice guy? The nice guy? The snow man? Or no man?,false
False,/iVped1djsF0tvGkvnHbzsE3ZPTF.jpg,"[28, 12, 878]",68721,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",13.768,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,2013-04-18,Iron Man 3,False,6.931,23165,Iron Man Collection,200000000,"['Action', 'Adventure', 'Science Fiction']",https://www.marvel.com/movies/iron-man-3,tt1300854,['US'],['Marvel Studios'],['United States of America'],1215577205,130,['English'],Released,Unleash the power behind the armor.,true
False,/fOipappvgVtUbbHOtmCkHzcwJjC.jpg,"[16, 35, 10751]",93456,en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,9.3952,/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,2013-06-26,Despicable Me 2,False,6.942,11850,Despicable Me Collection,76000000,"['Animation', 'Comedy', 'Family']",,tt1690953,['US'],"['Illumination', 'Universal Pictures']",['United States of America'],970766005,98,"['English', 'Spanish']",Released,More minions. More despicable.,false
False,/hwPnxzIgQFfXl5zP0Yh8bViCMzf.jpg,"[14, 12, 28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",9.5658,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,False,7.574,13951,The Hobbit Collection,250000000,"['Fantasy', 'Adventure', 'Action']",http://www.thehobbit.com/,tt1170358,['US'],"['New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films']","['New Zealand', 'United States of America']",958400000,161,['English'],Released,Beyond darkness... beyond desolation... lies the greatest danger of all.,false
False,/eHaazLxM5LRMh0ySkVy7SK6wUWt.jpg,"[12, 28, 878]",101299,en,The Hunger Games: Catching Fire,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever.",9.8763,/vrQHDXjVmbYzadOXQ0UaObunoy2.jpg,2013-11-15,The Hunger Games: Catching Fire,False,7.4,18204,The Hunger Games Collection,130000000,"['Adventure', 'Action', 'Science Fiction']",http://www.thehungergames.movie/,tt1951264,['US'],"['Lionsgate', 'Color Force']",['United States of America'],865011746,146,['English'],Released,Remember who the enemy is.,false
False,/oqxCzAO8sn1rSco2Pc19DlitgEn.jpg,"[28, 53, 80]",82992,en,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.",1.0789,/thSmnRdrzPBBospIOJjLZBReqzo.jpg,2013-05-21,Fast & Furious 6,False,6.815,11044,The Fast and the Furious Collection,160000000,"['Action', 'Thriller', 'Crime']",https://www.uphe.com/movies/fast-furious-6,tt1905041,['US'],"['Relativity Media', 'Original Film', 'One Race']",['United States of America'],788700000,130,"['Cantonese', 'Dutch', 'English', 'Japanese', 'Russian', 'Spanish']",Released,All roads lead to this.,false
False,/hmAOMwVeJfdWXgK1Ikyl2eYkE99.jpg,"[16, 10751]",62211,en,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,7.1509,/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg,2013-06-19,Monsters University,False,7.0,11162,"Monsters, Inc. Collection",200000000,"['Animation', 'Family']",,tt1453405,['US'],['Pixar'],['United States of America'],743559465,104,['English'],Released,"Before they were incorporated, they had to be educated.",false
False,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,"[878, 53, 18]",49047,en,Gravity,"Dr. Ryan Stone, a brilliant medical engineer, is on her first Shuttle mission, with veteran astronaut Matt Kowalski in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalski completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",6.9983,/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,2013-10-03,Gravity,False,7.166,16108,,105000000,"['Science Fiction', 'Thriller', 'Drama']",http://gravitymovie.warnerbros.com,tt1454468,"['US', 'GB']","['Esperanto Filmoj', 'Warner Bros. Pictures', 'Heyday Films']","['United Kingdom', 'United States of America']",723192705,91,['English'],Released,Don't let go.,false
False,/69EFgWWPFWbRNHmQgYdSnyJ94Ge.jpg,"[28, 12, 878]",49521,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",11.3273,/8GFtkImmK0K1VaUChR0n9O61CFU.jpg,2013-06-12,Man of Steel,False,6.639,15956,Man of Steel Collection,225000000,"['Action', 'Adventure', 'Science Fiction']",https://www.warnerbros.com/movies/man-steel,tt0770828,['US'],"['Syncopy', 'Peters Entertainment', 'Warner Bros. Pictures', 'DC']","['United Kingdom', 'United States of America']",668045518,143,['English'],Released,You are not alone.,false
False,/4zTsF0RtO0av3YX1NaKDqGKPxYF.jpg,"[28, 12, 14]",76338,en,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",7.7003,/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,2013-10-30,Thor: The Dark World,False,6.51,18111,Thor Collection,170000000,"['Action', 'Adventure', 'Fantasy']",https://www.marvel.com/movies/thor-the-dark-world,tt1981115,['US'],['Marvel Studios'],['United States of America'],644783140,112,['English'],Released,Delve into the darkness.,true
False,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,"[878, 28, 12]",91314,en,Transformers: Age of Extinction,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.",10.1936,/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,2014-06-25,Transformers: Age of Extinction,False,5.957,8621,Transformers Collection,210000000,"['Science Fiction', 'Action', 'Adventure']",https://www.paramountmovies.com/movies/transformers-age-of-extinction,tt2109248,['US'],"['di Bonaventura Pictures', 'DeSanto/Murphy Productions', 'Ian Bryce Productions', 'Paramount Pictures', 'Hasbro']",['United States of America'],1104054072,165,"['Mandarin', 'English']",Released,"This is not war, it's extinction.",false
False,/3UbaCMmqOd7mca4Y5DOzY2ZVTyX.jpg,"[28, 12, 14]",122917,en,The Hobbit: The Battle of the Five Armies,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",17.2351,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10,The Hobbit: The Battle of the Five Armies,False,7.331,15119,The Hobbit Collection,250000000,"['Action', 'Adventure', 'Fantasy']",https://www.warnerbros.com/movies/hobbit-battle-five-armies/,tt2310332,['US'],"['New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films']","['New Zealand', 'United States of America']",956019788,144,['English'],Released,Will you follow me... one last time?,false
False,/vmBSlRZYKfNdaDZ7wGkrSNbmdMI.jpg,"[28, 878, 12]",118340,en,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",10.3704,/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,2014-07-30,Guardians of the Galaxy,False,7.905,29353,Guardians of the Galaxy Collection,170000000,"['Action', 'Science Fiction', 'Adventure']",https://www.marvel.com/movies/guardians-of-the-galaxy,tt2015381,['US'],['Marvel Studios'],['United States of America'],772776600,121,['English'],Released,"When things get bad, they'll do their worst.",true
False,/lNJ3AxUdUGrYoxPkecMavpU6lI7.jpg,"[14, 12, 28, 10751, 10749]",102651,en,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",11.1709,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,2014-05-28,Maleficent,False,7.087,13588,Maleficent Collection,180000000,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",http://movies.disney.com/maleficent,tt1587310,['US'],"['Walt Disney Pictures', 'Roth Films']",['United States of America'],758539785,97,['English'],Released,Don't believe the fairy tale.,false
False,/lV1P1Q5gLDXVG1ZYCxZHStkcQC3.jpg,"[878, 12, 53]",131631,en,The Hunger Games: Mockingjay - Part 1,"After surviving the Quarter Quell, Katniss finds herself in the hidden stronghold of District 13, where the rebellion against the Capitol is gaining momentum. Struggling with the weight of becoming the symbol of resistance, she must navigate fragile alliances while trying to protect those she loves. As propaganda battles rage and Panem moves closer to full-scale war, Katniss is forced to confront the true cost of revolution.",11.365,/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,2014-11-19,The Hunger Games: Mockingjay - Part 1,False,6.817,16537,The Hunger Games Collection,125000000,"['Science Fiction', 'Adventure', 'Thriller']",http://www.thehungergames.movie/,tt1951265,['US'],"['Lionsgate', 'Color Force']",['United States of America'],755356711,123,['English'],Released,Fire burns brighter in the darkness.,false
False,/2ssWTSVklAEc98frZUQhgtGHx7s.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,43.1132,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.5,38953,,165000000,"['Adventure', 'Drama', 'Science Fiction']",http://www.interstellarmovie.net/,tt0816692,['US'],"['Legendary Pictures', 'Syncopy', 'Lynda Obst Productions']","['United Kingdom', 'United States of America']",746606706,169,['English'],Released,Mankind was born on Earth. It was never meant to die here.,false
False,/fctQU5MoXgJ5pNMljFzlEFXwfSu.jpg,"[28, 12, 878]",127585,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,9.9504,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,2014-05-15,X-Men: Days of Future Past,False,7.529,16051,X-Men Collection,250000000,"['Action', 'Adventure', 'Science Fiction']",https://www.20thcenturystudios.com/movies/x-men-days-of-future-past,tt1877832,['US'],"['Bad Hat Harry Productions', ""The Donners' Company"", '20th Century Fox', 'Marvel Entertainment', 'TSG Entertainment', 'Genre Films']",['United States of America'],746045700,132,"['English', 'French', 'Russian', 'Vietnamese']",Released,"To save the future, they must alter the past.",false
False,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,"[28, 12, 878]",100402,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",6.7368,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,2014-03-20,Captain America: The Winter Soldier,False,7.654,19753,Captain America Collection,170000000,"['Action', 'Adventure', 'Science Fiction']",https://www.marvel.com/movies/captain-america-the-winter-soldier,tt1843866,['US'],['Marvel Studios'],['United States of America'],714766572,136,['English'],Released,In heroes we trust.,true
False,/3SozaNPOYUadcmTPgndDibMyDNC.jpg,"[878, 28, 18, 53]",119450,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",11.0689,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,2014-07-08,Dawn of the Planet of the Apes,False,7.336,12051,Planet of the Apes (Reboot) Collection,170000000,"['Science Fiction', 'Action', 'Drama', 'Thriller']",http://www.dawnofapes.com/,tt2103281,['US'],"['TSG Entertainment', 'Chernin Entertainment', 'Ingenious Media', '20th Century Fox']","['United Kingdom', 'United States of America']",710644566,130,['English'],Released,The future is worth fighting for.,false
False,/k0hlAzTryCYX1O1LyC6P8tAa8s0.jpg,"[28, 12, 878]",102382,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",12.8863,/dGjoPttcbKR5VWg1jQuNFB247KL.jpg,2014-04-16,The Amazing Spider-Man 2,False,6.526,14006,The Amazing Spider-Man Collection,200000000,"['Action', 'Adventure', 'Science Fiction']",https://www.sonypictures.com/movies/theamazingspiderman2,tt1872181,['US'],"['Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions', 'Marvel Entertainment']",['United States of America'],708962323,141,['English'],Released,His greatest battle begins.,false
False,/8BTsTfln4jlQrLXUBquXJ0ASQy9.jpg,"[12, 28, 878]",140607,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",11.6191,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,2015-12-15,Star Wars: The Force Awakens,False,7.2,20299,Star Wars Collection,245000000,"['Adventure', 'Action', 'Science Fiction']",http://www.starwars.com/films/star-wars-episode-vii,tt2488496,['US'],"['Lucasfilm Ltd.', 'Bad Robot']",['United States of America'],2068223624,136,['English'],Released,Every generation has a story.,false
False,/s5QfDFqRO6sjgPtKkjxD0WqXQef.jpg,"[28, 12, 878, 53]",135397,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",12.3326,/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,2015-06-06,Jurassic World,False,6.698,21335,Jurassic Park Collection,150000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",https://www.jurassicworld.com/,tt0369610,['US'],"['Amblin Entertainment', 'Universal Pictures', 'Legendary Pictures']",['United States of America'],1671537444,124,['English'],Released,The park is open.,false
False,/ehzI1mVcnHqB58NqPyQwpMqcVoz.jpg,"[28, 80, 53]",168259,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,8.9857,/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,2015-04-01,Furious 7,False,7.219,11149,The Fast and the Furious Collection,190000000,"['Action', 'Crime', 'Thriller']",https://www.uphe.com/movies/furious-7,tt2820852,['US'],"['Original Film', 'One Race', 'Universal Pictures']",['United States of America'],1515400000,139,"['Arabic', 'English', 'Spanish', 'Thai']",Released,Vengeance hits home.,false
